year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,CRCM5_AFR-44_CCCma-CanESM2_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2045,,9.30833333333333,15.30833333333333,-17.19166666666667,24.80833333333333,5.05833333333333,32.30833333333333,18.05833333333333,17.80833333333333,-2.44166666666667,-20.19166666666667,11.30833333333333,-3.44166666666667,1.30833333333333,-12.19166666666667,2.80833333333333,-14.19166666666667,3.30833333333333,3.05833333333333,2.30833333333333,6.55833333333333,-7.44166666666667,21.80833333333333,19.30833333333333,10.05833333333333,55.05833333333333,53.30833333333333,30.30833333333333,-9.69166666666667,9.80833333333333,14.30833333333333,12.80833333333333,-2.69166666666667,6.30833333333333,-16.69166666666667,-15.44166666666667,9.30833333333333,4.80833333333333,-10.44166666666667,4.30833333333333,9.30833333333333,-15.69166666666667,3.55833333333333,-6.44166666666667
2046,,27.30833333333333,-1.94166666666667,54.80833333333333,78.30833333333334,3.80833333333333,19.30833333333333,6.80833333333333,0.30833333333333,-10.69166666666667,2.30833333333333,0.30833333333333,-0.19166666666666998,-6.69166666666667,-10.94166666666667,9.30833333333333,31.55833333333333,-7.94166666666667,1.30833333333333,-1.94166666666667,-4.19166666666667,-2.69166666666667,-4.94166666666667,0.30833333333333,2.55833333333333,52.80833333333333,9.55833333333333,23.80833333333333,2.30833333333333,25.05833333333333,3.80833333333333,-11.69166666666667,9.30833333333333,5.30833333333333,-8.69166666666667,9.30833333333333,6.80833333333333,-1.94166666666667,10.80833333333333,-0.44166666666667,-3.19166666666667,-22.94166666666667,-4.69166666666667,-10.44166666666667
2047,,20.05833333333333,4.30833333333333,21.80833333333333,48.55833333333333,-5.69166666666667,18.30833333333333,3.55833333333333,3.30833333333333,0.05833333333333002,7.30833333333333,-4.69166666666667,-0.19166666666666998,-12.69166666666667,-2.44166666666667,15.30833333333333,-7.19166666666667,-5.94166666666667,1.30833333333333,6.30833333333333,3.80833333333333,-7.44166666666667,52.30833333333333,29.30833333333333,-4.69166666666667,27.80833333333333,14.80833333333333,10.80833333333333,28.55833333333333,3.80833333333333,1.80833333333333,4.55833333333333,15.30833333333333,14.80833333333333,12.80833333333333,12.55833333333333,-9.69166666666667,-0.69166666666667,-5.19166666666667,-8.44166666666667,-1.44166666666667,-13.69166666666667,-2.19166666666667,5.05833333333333
2048,,14.55833333333333,5.30833333333333,10.30833333333333,63.30833333333333,-10.69166666666667,68.30833333333334,29.55833333333333,19.30833333333333,0.05833333333333002,4.80833333333333,22.55833333333333,11.55833333333333,4.30833333333333,-2.69166666666667,19.30833333333333,9.05833333333333,-11.69166666666667,-9.44166666666667,8.55833333333333,-1.69166666666667,3.55833333333333,22.80833333333333,24.80833333333333,13.30833333333333,34.30833333333333,38.30833333333333,32.80833333333333,10.55833333333333,21.30833333333333,-4.44166666666667,23.55833333333333,17.05833333333333,-1.44166666666667,6.80833333333333,16.80833333333333,-1.44166666666667,30.30833333333333,9.55833333333333,1.80833333333333,17.55833333333333,-6.69166666666667,2.80833333333333,9.80833333333333
2049,,31.30833333333333,36.30833333333333,7.80833333333333,38.30833333333333,-2.19166666666667,11.30833333333333,-16.94166666666667,21.80833333333333,11.05833333333333,13.30833333333333,-14.94166666666667,7.55833333333333,11.55833333333333,-14.19166666666667,9.30833333333333,-7.69166666666667,-9.19166666666667,-0.44166666666667,-3.19166666666667,12.30833333333333,11.55833333333333,13.80833333333333,9.30833333333333,13.30833333333333,57.55833333333333,37.05833333333333,12.30833333333333,14.30833333333333,9.05833333333333,-1.69166666666667,-0.44166666666667,17.30833333333333,-13.69166666666667,4.30833333333333,20.80833333333333,0.05833333333333002,-2.19166666666667,5.30833333333333,7.05833333333333,7.80833333333333,4.30833333333333,-4.69166666666667,-8.94166666666667
2050,,29.80833333333333,19.80833333333333,14.55833333333333,65.30833333333334,-17.44166666666667,27.80833333333333,10.30833333333333,42.80833333333333,18.80833333333333,3.30833333333333,12.55833333333333,7.80833333333333,6.80833333333333,-15.19166666666667,21.30833333333333,-0.69166666666667,10.30833333333333,11.30833333333333,-3.44166666666667,11.30833333333333,7.30833333333333,16.55833333333333,15.80833333333333,11.05833333333333,39.30833333333333,0.30833333333333,47.30833333333333,28.05833333333333,12.80833333333333,12.30833333333333,-7.69166666666667,23.80833333333333,-6.94166666666667,-6.44166666666667,25.30833333333333,-0.69166666666667,-10.69166666666667,18.30833333333333,-1.19166666666667,-20.69166666666667,-4.69166666666667,3.05833333333333,2.80833333333333
2051,,9.30833333333333,17.30833333333333,26.30833333333333,68.55833333333334,15.80833333333333,-2.69166666666667,1.30833333333333,20.55833333333333,15.80833333333333,11.05833333333333,1.55833333333333,6.55833333333333,22.55833333333333,14.30833333333333,1.55833333333333,3.55833333333333,1.80833333333333,6.30833333333333,5.80833333333333,6.05833333333333,15.80833333333333,24.05833333333333,22.30833333333333,-9.44166666666667,65.80833333333334,40.80833333333333,28.30833333333333,0.80833333333333,26.80833333333333,-11.94166666666667,4.80833333333333,20.05833333333333,1.30833333333333,-4.69166666666667,20.80833333333333,8.55833333333333,2.30833333333333,2.30833333333333,17.55833333333333,13.80833333333333,-15.44166666666667,-4.94166666666667,8.30833333333333
2052,,21.30833333333333,31.80833333333333,12.30833333333333,61.30833333333333,4.30833333333333,43.80833333333333,5.05833333333333,37.80833333333333,10.30833333333333,-3.69166666666667,-1.69166666666667,-3.69166666666667,8.55833333333333,6.30833333333333,21.05833333333333,-16.19166666666667,10.30833333333333,14.30833333333333,-12.69166666666667,-1.94166666666667,13.55833333333333,11.30833333333333,36.30833333333333,-13.44166666666667,42.80833333333333,43.30833333333333,36.30833333333333,22.55833333333333,10.05833333333333,28.30833333333333,19.05833333333333,-7.69166666666667,-3.69166666666667,8.05833333333333,2.30833333333333,9.30833333333333,3.30833333333333,23.30833333333333,2.80833333333333,-3.69166666666667,0.30833333333333,-17.19166666666667,0.05833333333333002
2053,,24.30833333333333,3.30833333333333,3.30833333333333,62.30833333333333,-5.69166666666667,4.30833333333333,-9.44166666666667,-0.44166666666667,9.05833333333333,4.55833333333333,-10.19166666666667,6.30833333333333,17.30833333333333,2.30833333333333,11.30833333333333,24.30833333333333,0.80833333333333,3.05833333333333,4.55833333333333,14.05833333333333,4.80833333333333,14.05833333333333,25.30833333333333,20.55833333333333,63.30833333333333,57.55833333333333,30.30833333333333,25.05833333333333,25.30833333333333,-8.94166666666667,27.30833333333333,-5.94166666666667,4.30833333333333,10.55833333333333,42.05833333333333,-7.69166666666667,25.55833333333333,22.05833333333333,4.05833333333333,5.55833333333333,1.55833333333333,9.80833333333333,-30.44166666666667
2054,,29.30833333333333,13.30833333333333,-4.69166666666667,44.55833333333333,-4.44166666666667,31.30833333333333,26.30833333333333,20.05833333333333,14.05833333333333,13.30833333333333,6.05833333333333,3.30833333333333,8.80833333333333,1.30833333333333,16.30833333333333,-11.69166666666667,-3.94166666666667,-9.19166666666667,-9.69166666666667,2.80833333333333,1.05833333333333,8.30833333333333,12.80833333333333,23.05833333333333,47.30833333333333,54.30833333333333,22.30833333333333,42.05833333333333,-0.69166666666667,-2.44166666666667,15.80833333333333,11.30833333333333,-13.44166666666667,19.30833333333333,-11.44166666666667,0.30833333333333,-1.19166666666667,16.55833333333333,-23.44166666666667,10.30833333333333,-0.19166666666666998,11.55833333333333,-2.69166666666667
2055,,10.30833333333333,30.80833333333333,3.30833333333333,67.55833333333334,-25.19166666666667,27.55833333333333,-0.94166666666667,35.05833333333333,9.30833333333333,1.30833333333333,5.30833333333333,2.80833333333333,5.80833333333333,-4.94166666666667,22.30833333333333,-13.19166666666667,-2.69166666666667,18.30833333333333,-6.69166666666667,16.30833333333333,0.30833333333333,36.80833333333333,39.80833333333333,14.05833333333333,56.30833333333333,31.80833333333333,24.30833333333333,41.80833333333333,26.55833333333333,7.55833333333333,17.80833333333333,16.05833333333333,4.30833333333333,17.80833333333333,8.30833333333333,-1.69166666666667,-5.44166666666667,10.55833333333333,10.05833333333333,21.30833333333333,8.30833333333333,-3.44166666666667,-3.69166666666667
2056,,20.80833333333333,21.80833333333333,0.55833333333333,40.80833333333333,-5.69166666666667,30.55833333333333,6.30833333333333,-1.19166666666667,-7.69166666666667,-15.94166666666667,1.05833333333333,-2.94166666666667,5.30833333333333,-9.19166666666667,23.30833333333333,-15.94166666666667,-16.19166666666667,-21.69166666666667,-12.69166666666667,8.55833333333333,4.30833333333333,-0.44166666666667,31.30833333333333,25.05833333333333,57.05833333333333,55.80833333333333,35.05833333333333,15.30833333333333,15.55833333333333,4.55833333333333,9.30833333333333,-7.19166666666667,11.30833333333333,16.55833333333333,10.30833333333333,4.30833333333333,21.80833333333333,5.55833333333333,-8.69166666666667,19.05833333333333,5.55833333333333,-13.69166666666667,1.05833333333333
2057,,18.80833333333333,17.55833333333333,1.80833333333333,42.30833333333333,14.30833333333333,43.05833333333333,13.80833333333333,4.80833333333333,7.30833333333333,5.30833333333333,2.80833333333333,-6.94166666666667,7.30833333333333,5.80833333333333,7.80833333333333,-11.94166666666667,-5.94166666666667,-2.94166666666667,-12.19166666666667,1.05833333333333,-2.44166666666667,35.05833333333333,20.55833333333333,4.30833333333333,66.05833333333334,38.55833333333333,23.80833333333333,33.30833333333333,21.05833333333333,-14.69166666666667,8.80833333333333,5.30833333333333,-28.44166666666667,1.05833333333333,19.80833333333333,5.05833333333333,3.80833333333333,13.30833333333333,8.55833333333333,-10.69166666666667,-1.94166666666667,1.55833333333333,-4.69166666666667
2058,,28.30833333333333,31.30833333333333,0.05833333333333002,36.80833333333333,1.80833333333333,30.55833333333333,7.80833333333333,28.05833333333333,10.05833333333333,-5.69166666666667,2.30833333333333,11.55833333333333,1.30833333333333,7.30833333333333,17.30833333333333,-21.44166666666667,11.30833333333333,8.55833333333333,-20.69166666666667,1.30833333333333,-5.69166666666667,14.30833333333333,8.55833333333333,24.80833333333333,76.05833333333334,25.30833333333333,28.80833333333333,31.55833333333333,13.55833333333333,30.30833333333333,-1.44166666666667,7.30833333333333,-3.44166666666667,26.05833333333333,36.30833333333333,-3.69166666666667,0.30833333333333,14.55833333333333,8.80833333333333,-7.94166666666667,1.05833333333333,-3.94166666666667,6.55833333333333
2059,,32.55833333333333,5.30833333333333,44.30833333333333,75.05833333333334,10.05833333333333,2.30833333333333,-5.69166666666667,44.80833333333333,15.80833333333333,3.80833333333333,-18.44166666666667,-4.69166666666667,14.05833333333333,10.30833333333333,13.05833333333333,11.30833333333333,15.30833333333333,8.30833333333333,-11.19166666666667,3.80833333333333,26.05833333333333,12.80833333333333,19.30833333333333,17.05833333333333,80.05833333333334,37.05833333333333,27.55833333333333,12.80833333333333,4.30833333333333,19.30833333333333,-5.19166666666667,18.80833333333333,-9.44166666666667,7.30833333333333,18.55833333333333,-9.44166666666667,-16.19166666666667,12.05833333333333,-5.19166666666667,9.80833333333333,-2.69166666666667,5.30833333333333,-21.94166666666667
2060,,19.80833333333333,24.30833333333333,33.30833333333333,68.80833333333334,3.80833333333333,2.05833333333333,11.30833333333333,-2.19166666666667,-13.69166666666667,14.55833333333333,3.05833333333333,11.80833333333333,10.30833333333333,-4.94166666666667,6.30833333333333,23.05833333333333,-20.69166666666667,-14.69166666666667,-11.69166666666667,-1.19166666666667,20.30833333333333,6.80833333333333,26.30833333333333,26.30833333333333,70.55833333333334,43.05833333333333,38.80833333333333,29.55833333333333,34.55833333333333,-4.69166666666667,4.30833333333333,6.80833333333333,6.30833333333333,12.80833333333333,9.80833333333333,-7.44166666666667,7.55833333333333,7.05833333333333,9.55833333333333,1.05833333333333,2.30833333333333,2.30833333333333,-31.44166666666667
2061,,20.30833333333333,7.30833333333333,64.80833333333334,76.05833333333334,7.30833333333333,18.55833333333333,-13.94166666666667,8.05833333333333,8.80833333333333,-5.69166666666667,3.55833333333333,-0.19166666666666998,15.80833333333333,-16.19166666666667,17.80833333333333,17.05833333333333,-5.94166666666667,-8.44166666666667,-8.69166666666667,6.80833333333333,11.05833333333333,2.05833333333333,26.05833333333333,17.80833333333333,6.05833333333333,41.80833333333333,27.30833333333333,26.80833333333333,-12.69166666666667,10.80833333333333,10.30833333333333,9.30833333333333,8.05833333333333,-14.19166666666667,-20.69166666666667,4.80833333333333,1.05833333333333,17.05833333333333,-28.44166666666667,-0.69166666666667,-14.94166666666667,-4.44166666666667,11.30833333333333
2062,,24.30833333333333,24.30833333333333,17.80833333333333,49.05833333333333,-5.44166666666667,41.30833333333333,16.80833333333333,27.30833333333333,29.80833333333333,2.55833333333333,4.80833333333333,-8.69166666666667,1.80833333333333,-5.94166666666667,25.30833333333333,2.30833333333333,8.30833333333333,13.30833333333333,18.30833333333333,-3.69166666666667,7.30833333333333,32.30833333333333,12.30833333333333,29.30833333333333,39.55833333333333,25.55833333333333,56.80833333333333,33.55833333333333,4.05833333333333,0.80833333333333,-9.69166666666667,35.30833333333333,-2.69166666666667,16.30833333333333,-8.19166666666667,-0.69166666666667,-4.94166666666667,-11.69166666666667,-5.69166666666667,-2.69166666666667,14.80833333333333,0.80833333333333,9.80833333333333
2063,,12.30833333333333,10.30833333333333,-3.69166666666667,55.80833333333333,37.30833333333333,36.30833333333333,6.55833333333333,51.05833333333333,33.05833333333333,2.30833333333333,-12.69166666666667,3.80833333333333,4.30833333333333,1.30833333333333,12.30833333333333,-6.19166666666667,18.30833333333333,14.55833333333333,-11.69166666666667,8.30833333333333,11.30833333333333,17.30833333333333,25.30833333333333,9.80833333333333,77.55833333333334,49.05833333333333,30.80833333333333,33.55833333333333,41.30833333333333,9.05833333333333,10.55833333333333,17.55833333333333,-7.44166666666667,-6.69166666666667,45.05833333333333,5.80833333333333,13.05833333333333,-3.19166666666667,17.55833333333333,1.30833333333333,-6.19166666666667,-2.44166666666667,-4.69166666666667
2064,,37.80833333333333,18.30833333333333,11.80833333333333,50.05833333333333,-1.69166666666667,48.55833333333333,17.80833333333333,17.80833333333333,4.30833333333333,6.05833333333333,21.80833333333333,8.30833333333333,-9.19166666666667,1.30833333333333,30.05833333333333,-1.69166666666667,-1.44166666666667,7.05833333333333,-9.19166666666667,-11.69166666666667,5.05833333333333,-1.69166666666667,31.80833333333333,10.05833333333333,47.30833333333333,57.30833333333333,25.55833333333333,19.30833333333333,9.80833333333333,-8.19166666666667,21.05833333333333,12.55833333333333,-13.94166666666667,4.55833333333333,0.30833333333333,9.30833333333333,6.05833333333333,18.05833333333333,-18.44166666666667,-2.44166666666667,-2.69166666666667,2.80833333333333,-9.44166666666667
2065,,43.55833333333333,10.30833333333333,16.05833333333333,36.30833333333333,-5.69166666666667,25.30833333333333,3.30833333333333,22.05833333333333,14.55833333333333,14.05833333333333,0.55833333333333,-6.44166666666667,2.80833333333333,-24.19166666666667,4.55833333333333,1.30833333333333,14.30833333333333,10.05833333333333,1.05833333333333,2.80833333333333,-2.69166666666667,31.30833333333333,6.55833333333333,11.55833333333333,63.80833333333333,81.80833333333334,36.30833333333333,7.80833333333333,17.30833333333333,17.80833333333333,11.55833333333333,-4.44166666666667,-0.69166666666667,1.55833333333333,18.80833333333333,-4.19166666666667,31.30833333333333,13.30833333333333,-9.94166666666667,13.30833333333333,0.05833333333333002,-4.69166666666667,-25.44166666666667
2066,,11.30833333333333,20.80833333333333,47.30833333333333,67.05833333333334,-18.69166666666667,17.30833333333333,13.55833333333333,23.05833333333333,13.30833333333333,-2.69166666666667,10.55833333333333,11.30833333333333,-5.44166666666667,6.30833333333333,15.80833333333333,16.05833333333333,4.30833333333333,9.80833333333333,0.30833333333333,8.30833333333333,5.55833333333333,36.80833333333333,29.55833333333333,14.05833333333333,94.80833333333334,43.30833333333333,23.30833333333333,13.30833333333333,27.30833333333333,9.30833333333333,0.30833333333333,10.30833333333333,-0.69166666666667,6.30833333333333,3.80833333333333,11.05833333333333,-8.19166666666667,12.30833333333333,-3.44166666666667,11.80833333333333,-8.69166666666667,4.05833333333333,-6.19166666666667
2067,,32.80833333333333,20.30833333333333,17.30833333333333,68.30833333333334,19.55833333333333,1.30833333333333,-1.94166666666667,23.30833333333333,18.05833333333333,4.30833333333333,-9.19166666666667,-4.44166666666667,5.30833333333333,16.55833333333333,13.80833333333333,0.55833333333333,4.30833333333333,3.05833333333333,-8.94166666666667,0.55833333333333,5.55833333333333,9.55833333333333,23.05833333333333,8.30833333333333,63.05833333333333,72.55833333333334,31.05833333333333,9.30833333333333,-6.69166666666667,-13.69166666666667,5.80833333333333,-6.69166666666667,10.05833333333333,12.30833333333333,-14.69166666666667,-0.69166666666667,6.80833333333333,24.05833333333333,-11.94166666666667,4.55833333333333,-3.69166666666667,6.55833333333333,17.80833333333333
2068,,33.30833333333333,11.55833333333333,64.80833333333334,82.80833333333334,-6.69166666666667,43.80833333333333,-5.94166666666667,5.30833333333333,-0.69166666666667,-2.69166666666667,0.80833333333333,7.05833333333333,5.55833333333333,-2.19166666666667,13.30833333333333,33.55833333333333,-1.69166666666667,-11.69166666666667,-6.69166666666667,-12.19166666666667,16.55833333333333,39.55833333333333,21.30833333333333,20.80833333333333,49.55833333333333,52.55833333333333,27.05833333333333,45.80833333333333,15.80833333333333,1.80833333333333,1.55833333333333,4.55833333333333,-21.69166666666667,13.30833333333333,0.30833333333333,-5.19166666666667,-3.44166666666667,16.80833333333333,-9.69166666666667,17.05833333333333,6.80833333333333,-11.69166666666667,-8.94166666666667
2069,,30.05833333333333,2.05833333333333,29.80833333333333,66.30833333333334,3.05833333333333,37.80833333333333,-15.19166666666667,48.30833333333333,39.05833333333333,8.05833333333333,2.30833333333333,2.05833333333333,-4.69166666666667,-17.44166666666667,18.30833333333333,15.05833333333333,29.30833333333333,34.30833333333333,-10.69166666666667,4.30833333333333,-4.44166666666667,7.05833333333333,21.80833333333333,12.80833333333333,79.55833333333334,40.80833333333333,30.05833333333333,69.55833333333334,18.55833333333333,-0.44166666666667,2.80833333333333,6.30833333333333,0.80833333333333,32.80833333333333,44.05833333333333,-3.69166666666667,-9.69166666666667,4.55833333333333,6.30833333333333,7.80833333333333,20.80833333333333,8.30833333333333,7.80833333333333
2070,,14.80833333333333,-9.94166666666667,31.05833333333333,45.30833333333333,4.05833333333333,26.80833333333333,7.80833333333333,21.55833333333333,9.55833333333333,11.30833333333333,9.80833333333333,-16.69166666666667,-0.69166666666667,-9.44166666666667,19.30833333333333,-0.19166666666666998,9.55833333333333,6.05833333333333,0.55833333333333,8.30833333333333,4.30833333333333,26.05833333333333,15.30833333333333,13.30833333333333,69.30833333333334,5.55833333333333,33.55833333333333,42.80833333333333,35.30833333333333,-0.69166666666667,-3.19166666666667,14.55833333333333,3.80833333333333,14.80833333333333,29.80833333333333,-7.69166666666667,-20.69166666666667,10.30833333333333,-0.69166666666667,6.30833333333333,12.05833333333333,-18.19166666666667,-3.44166666666667
2071,,38.30833333333333,17.30833333333333,33.55833333333333,85.30833333333334,-4.44166666666667,11.30833333333333,6.80833333333333,-2.69166666666667,1.05833333333333,7.30833333333333,-8.44166666666667,2.55833333333333,-6.94166666666667,-2.69166666666667,13.30833333333333,12.55833333333333,-3.19166666666667,-4.19166666666667,0.05833333333333002,9.30833333333333,3.05833333333333,31.05833333333333,13.80833333333333,27.55833333333333,37.80833333333333,48.05833333333333,40.30833333333333,26.80833333333333,-0.44166666666667,4.80833333333333,7.80833333333333,18.30833333333333,-10.94166666666667,0.30833333333333,23.55833333333333,-2.44166666666667,9.80833333333333,-6.69166666666667,-3.44166666666667,0.30833333333333,-5.94166666666667,-10.19166666666667,-2.44166666666667
2072,,30.05833333333333,0.30833333333333,18.80833333333333,25.30833333333333,13.30833333333333,26.55833333333333,-0.44166666666667,-3.19166666666667,1.30833333333333,14.30833333333333,7.80833333333333,-3.44166666666667,6.30833333333333,5.55833333333333,-6.69166666666667,-10.44166666666667,3.05833333333333,-6.19166666666667,-0.19166666666666998,16.80833333333333,-4.69166666666667,19.05833333333333,22.30833333333333,13.30833333333333,60.05833333333333,26.30833333333333,34.30833333333333,35.30833333333333,28.05833333333333,7.30833333333333,7.05833333333333,9.80833333333333,12.55833333333333,12.30833333333333,27.05833333333333,-4.44166666666667,2.55833333333333,21.05833333333333,-3.19166666666667,-6.69166666666667,3.05833333333333,-9.94166666666667,-16.94166666666667
2073,,11.80833333333333,43.30833333333333,34.80833333333333,53.55833333333333,6.80833333333333,62.55833333333333,9.55833333333333,9.30833333333333,4.30833333333333,-13.94166666666667,-3.69166666666667,0.55833333333333,-4.19166666666667,-11.94166666666667,3.80833333333333,9.55833333333333,-9.44166666666667,-2.69166666666667,-1.19166666666667,2.80833333333333,-6.94166666666667,24.55833333333333,13.30833333333333,26.80833333333333,58.80833333333333,56.55833333333333,29.05833333333333,49.55833333333333,26.30833333333333,-0.94166666666667,38.80833333333333,16.30833333333333,-18.44166666666667,15.30833333333333,21.30833333333333,-2.44166666666667,0.05833333333333002,26.55833333333333,-4.69166666666667,22.80833333333333,12.30833333333333,-8.44166666666667,3.30833333333333
2074,,2.30833333333333,32.30833333333333,36.55833333333333,69.30833333333334,-0.44166666666667,6.30833333333333,3.05833333333333,30.55833333333333,22.80833333333333,-8.69166666666667,-4.69166666666667,-17.69166666666667,-18.69166666666667,-6.44166666666667,16.05833333333333,7.55833333333333,3.30833333333333,7.05833333333333,-2.94166666666667,18.55833333333333,-5.94166666666667,-2.19166666666667,28.55833333333333,24.80833333333333,71.05833333333334,65.30833333333334,45.55833333333333,13.30833333333333,40.30833333333333,-15.19166666666667,16.55833333333333,1.55833333333333,15.55833333333333,-1.94166666666667,15.30833333333333,-6.94166666666667,1.30833333333333,11.30833333333333,15.80833333333333,9.05833333333333,-5.19166666666667,0.55833333333333,-11.69166666666667
2075,,32.05833333333333,5.80833333333333,11.05833333333333,35.30833333333333,9.30833333333333,23.55833333333333,24.55833333333333,9.30833333333333,3.30833333333333,8.30833333333333,17.55833333333333,-9.44166666666667,1.80833333333333,4.30833333333333,9.80833333333333,-2.19166666666667,1.80833333333333,-6.94166666666667,-10.19166666666667,-4.19166666666667,1.30833333333333,44.30833333333333,13.30833333333333,16.30833333333333,63.30833333333333,67.05833333333334,19.55833333333333,30.30833333333333,1.30833333333333,24.05833333333333,22.30833333333333,19.05833333333333,-16.44166666666667,7.55833333333333,1.05833333333333,-2.44166666666667,5.05833333333333,33.05833333333333,-15.19166666666667,6.05833333333333,6.80833333333333,0.55833333333333,8.30833333333333
2076,,59.55833333333333,18.30833333333333,-10.69166666666667,37.05833333333333,-5.94166666666667,14.55833333333333,-16.69166666666667,21.55833333333333,10.30833333333333,-3.94166666666667,-2.69166666666667,-7.44166666666667,3.05833333333333,-8.69166666666667,14.30833333333333,-6.44166666666667,0.80833333333333,9.05833333333333,-12.69166666666667,2.80833333333333,-3.69166666666667,27.05833333333333,5.30833333333333,44.05833333333333,77.55833333333334,24.30833333333333,34.80833333333333,27.05833333333333,30.80833333333333,19.80833333333333,13.30833333333333,7.55833333333333,-1.69166666666667,30.30833333333333,20.55833333333333,-5.19166666666667,-5.44166666666667,27.30833333333333,-3.19166666666667,-1.94166666666667,18.30833333333333,7.80833333333333,12.05833333333333
2077,,20.30833333333333,6.05833333333333,1.30833333333333,37.80833333333333,-11.19166666666667,36.30833333333333,31.80833333333333,21.80833333333333,13.80833333333333,-2.94166666666667,5.55833333333333,6.80833333333333,3.30833333333333,-8.69166666666667,24.05833333333333,-1.94166666666667,-2.69166666666667,-14.19166666666667,7.30833333333333,6.55833333333333,-3.44166666666667,19.30833333333333,31.30833333333333,40.80833333333333,55.05833333333333,51.55833333333333,34.55833333333333,47.30833333333333,14.05833333333333,0.05833333333333002,-4.94166666666667,18.30833333333333,10.30833333333333,35.30833333333333,9.30833333333333,6.05833333333333,4.80833333333333,-12.44166666666667,2.30833333333333,6.30833333333333,16.30833333333333,0.30833333333333,-2.94166666666667
2078,,22.30833333333333,17.05833333333333,26.30833333333333,53.05833333333333,-2.19166666666667,6.30833333333333,6.55833333333333,16.30833333333333,14.55833333333333,2.30833333333333,5.05833333333333,-9.69166666666667,10.80833333333333,7.30833333333333,0.30833333333333,-4.44166666666667,1.05833333333333,-11.69166666666667,17.80833333333333,10.80833333333333,1.30833333333333,50.80833333333333,17.30833333333333,33.80833333333333,42.55833333333333,62.55833333333333,22.05833333333333,36.30833333333333,0.80833333333333,-4.94166666666667,22.80833333333333,18.30833333333333,5.30833333333333,11.05833333333333,-22.69166666666667,7.55833333333333,-5.69166666666667,17.30833333333333,-19.44166666666667,2.55833333333333,5.80833333333333,-0.19166666666666998,10.30833333333333
